COD_PAI4;COD_SAL;CANTI;FOBDOL;FOBPES
USA;CTG;22969;126228;2443635229
USA;CTG;17523;450652;8726109872
USA;CTG;3456;1656;318409056
USA;CTG;1392;3192;613744992
USA;CTG;22752;4863;938982081
USA;CTG;266086;1085161;2096474357
USA;CTG;11664;2592;500481504
USA;CTG;88256;1579648;3054936362
USA;CTG;4277042;8579683;16597407935
USA;CTG;78624;24480;470691648
USA;CTG;13050;36236762;70150385189
USA;CTG;14784;76368;1468373357
USA;CTG;248452;314496;6089082854
USA;CTG;2000;15120;292706568
USA;CTG;23000;19205;371872177
USA;CTG;13600;37596;72798263
USA;CTG;244800;3108174;6017082965
USA;CTG;1845;265046;51176937
USA;CTG;44236;17937684;34612844674
USA;CTG;400;439455;8509299002
USA;CTG;210;221527;4270608067
USA;CTG;74532;4203807;8138107934
USA;CTG;17640;19092239;36960474558
USA;CTG;6880;50475;9771404777
USA;CTG;403776;894989;17365113571
USA;CTG;3600;10694424;20703228477
USA;CTG;390;130533;2525748284
USA;CTG;11905;150696;2915892252
USA;CTG;3055;46;8860543
USA;CTG;15;2511;486102
USA;CTG;20;43;8302741
USA;CTG;249;4;772348
USA;CTG;5683;23931;4620765
USA;CTG;20;263;50781881
USA;CTG;2;1414;27373485
USA;CTG;5957;3673275;7096326507
USA;CTG;21774;269766;522161767
USA;CTG;57666;16039631;3099995523
USA;CTG;115546;33767591;65459576039
USA;CTG;52470;18370404;35663138912
USA;CTG;1562199;1356096;26239779552
USA;CTG;405;29808;576966629
USA;CTG;324479;5586791;10813848527
USA;CTG;221;68841;13324932801
USA;CTG;1;18;3484098
USA;CTG;1000;8500;16492210
USA;CTG;9000;13950;27066627
USA;CTG;75082;4480267;8692882849
USA;CTG;730325;1115146;2144158123
USA;CTG;100265;271135;5213275326
USA;CTG;76999;21303875;40929430728
USA;CTG;38477;10526955;20224596485
USA;CTG;19247;4981399;9578034741
USA;CTG;19252;5224993;10046407541
USA;CTG;34272;26276343;50982937269
USA;CTG;4000;44000;85198520
USA;CTG;720;5400;10432152
USA;CTG;1000;55715;1076346942
USA;CTG;90564;5119011;9889314971
USA;CTG;435379;7073772;13767720047
USA;CTG;12120;27172872;52722436627
USA;CTG;36;10496;20364969
USA;CTG;2081;15133;293619546
USA;CTG;56214;1927126;37286377533
USA;CTG;228;9884;191172374
USA;CTG;912;1856172;3601456285
USA;CTG;440;7172;1391554472
USA;CTG;4000;6550;12708703
USA;CTG;5000;24750;48021435
USA;CTG;2000;8200;15910132
USA;CTG;1037534;4315248;837593952
USA;CTG;336816;888912;1721226973
USA;CTG;829416;27657;5355307881
USA;CTG;1530;124117;2403078884
USA;CTG;5;96;1870541
USA;CTG;1200;180;3507264
USA;CTG;22;11;2125068
USA;CTG;22;22;4250136
USA;CTG;7;7;1352316
USA;CTG;23;23;4443324
USA;CTG;6400;63663;123272577
USA;CTG;2000;3760;72790968
USA;CTG;1600;4064;786761952
USA;CTG;106000;324880;6290160944
USA;CTG;3000;11250;217792125
USA;CTG;2840;101898;1972673951
USA;CTG;3000;24660;477498978
USA;CTG;9000;12780;247462974
USA;CTG;26000;38140;738516262
USA;CTG;41052;22796647;44182284609
USA;CTG;14800;43660;847444966
USA;CTG;347754;7845469;15187964982
USA;CTG;598;12361;2399282461
USA;CTG;309;457092;884898116
USA;CTG;112000;23756446;45983214443
USA;CTG;91017;36781962;70911610007
USA;CTG;35765;11443915;22187938827
USA;CTG;21636;153693;2973882704
USA;CTG;7500;15555369;30193126783
USA;CTG;2991;5255811;10201581709
USA;CTG;137913;155627092;30150610163
USA;CTG;9751;13803267;26895389684
USA;CTG;3808;1368749;2656755496
USA;CTG;304425;2652916;5169153767
USA;CTG;9660;1056332;2044646783
USA;CTG;3541;4310796;83453993
USA;CTG;7790;5102088;9862970523
USA;CTG;6840;39384;762320642
USA;CTG;440316;1229398;2382968694
USA;CTG;44512;22227;4330886496
USA;CTG;20021;26313;5089355208
USA;CTG;97848;3222;625393422
USA;CTG;2424;6464;1250241024
USA;CTG;24000;94177;1823163125
USA;CTG;293544;804602;1558489938
USA;CTG;97848;196199;379635255
USA;CTG;345715;96540947;18658565368
USA;CTG;76870;25466352;49131851748
USA;CTG;134474;35283063;67833805602
USA;CTG;538692;15365133;29695581239
USA;CTG;173208;4505635;86997954525
USA;CTG;96444;2508784;48441357621
USA;CTG;19368;503817;9728051308
USA;CTG;19257;5510511;10669120768
USA;CTG;19196;6938282;13339263442
USA;CTG;38485;11021024;21338245408
USA;CTG;19217;5045835;9763438433
USA;CTG;38498;13043159;25076255767
USA;CTG;6248793;53811408;10369219659
USA;CTG;34272;26276343;50869160703
USA;CTG;20000;93000;180078690
USA;CTG;14028;3815084;7370284478
USA;CTG;44512;2650;5163472
USA;CTG;18000;21120;408494592
USA;CTG;11088;232932;450711773
USA;CTG;44512;9600;18705408
USA;CTG;95664;1570366;3042567311
USA;CTG;2253984;5187716;10056490374
USA;CTG;44512;33761;6578263328
USA;CTG;21000;269850;5224107105
USA;CTG;1005;3300018;6388603847
USA;CTG;124225;157248;3051020045
USA;CTG;93293;299862;58111503622
USA;CTG;19000;27930;540816969
USA;CTG;19900;2092143;4019466974
USA;CTG;675463;5156255;10000790228
USA;CTG;3774;5042426;9736269091
USA;CTG;2625;29675;5759947175
USA;CTG;6778;2276278;4414191236
USA;CTG;22032;7166176;13767800655
USA;CTG;7;8576;1652449408
USA;CTG;961;5632;1089318912
USA;CTG;290;65474;1270365832
USA;CTG;50;52535;1017019812
USA;CTG;2;94025;181645017
USA;CTG;1;159200;307555296
USA;CTG;24918;8670225;16865595107
USA;CTG;17;5496;1058985768
USA;CTG;220;24684;4789337784
USA;CTG;221;110846;21485465633
USA;CTG;12;3168;610419744
USA;CTG;91392;6351744;12324034813
USA;CTG;2166;56286;1093895896
USA;CTG;14755;53118;10323270828
USA;CTG;18434;44388;8594138232
USA;CTG;7687;164992;3194789594
USA;CTG;1;1077;208063476
USA;CTG;29;321329;621501699
USA;CTG;660;13002;2514794832
USA;CTG;7000;31180;607536064
USA;CTG;88;60084;11607507792
USA;CTG;200;50;96594
USA;CTG;45;5;96594
USA;CTG;1;1;194346
USA;CTG;5;40;772752
USA;CTG;3;3;579564
USA;CTG;5;5;96594
USA;CTG;2;36;7014528
USA;CTG;1;10;194848
USA;CTG;100;100;193188
USA;CTG;44;50;96594
USA;CTG;11178;3445152;6677551147
USA;CTG;275455;4572553;884404911
USA;CTG;16893;20635066;39644501501
USA;CTG;57759;15662265;30090656763
USA;CTG;6525;5865975;1126982849
USA;CTG;11905;150696;289752241
USA;CTG;950;149886;2881948054
USA;CTG;200;13700;26341812
USA;CTG;1197;152679;293565074
USA;CTG;728;612;117672912
USA;CTG;315;110;2115036
USA;CTG;100;450;865242
USA;CTG;22592;5391232;10419687999
USA;CTG;7055;566445;1089137789
USA;CTG;76270;1339615;2575758138
USA;CTG;661;1176373;2274540723
USA;CTG;19288;6108929;118117364
USA;CTG;4148;9490305;18284428806
USA;CTG;65390;74533223;14369023759
USA;CTG;23856;37779;735028224
USA;CTG;48924;9585;185327892
USA;CTG;38487;10951914;21231378801
USA;CTG;3545275;11414604;21947543986
USA;CTG;12936;2744;530557888
USA;CTG;24312;57243;1103840581
USA;CTG;120636;2202479;4248477457
USA;CTG;305964;7960555;15343162104
USA;CTG;54122;1638522;31715395684
USA;CTG;12527;660455;1269896456
USA;CTG;5000;4175;8027523
USA;CTG;75600;244944;470968525
USA;CTG;4711;1423993;2753318945
USA;CTG;152;57045;11014647915
USA;CTG;3138600;18348141;35461635596
USA;CTG;19;68;132301
USA;CTG;19;66;12841
USA;CTG;2054;31;5960556
USA;CTG;19;66;12841
USA;CTG;322;161;30956436
USA;CTG;1;24;4614624
USA;CTG;54115;1638522;317153957
USA;CTG;69756;17223194;33112623857
USA;CTG;89782;17502326;33649271875
USA;CTG;3319;358452;6891454771
USA;CTG;4686594;40565952;7840222109
USA;CTG;229333;1837036;3531811932
USA;CTG;346546;93262213;18061002533
USA;CTG;19264;5518901;1071224203
USA;CTG;1562198;13261584;25478420412
USA;CTG;178312;19450341;37394447593
USA;CTG;5613;975069;1874628657
USA;CTG;286;1456562;2820107951
USA;CTG;17671;2230176;42876471705
USA;CTG;1666;443361;8584089665
USA;CTG;1192;5999158;1161520977
USA;CTG;532;109598;2121970717
USA;CTG;3185;7259683;14055762644
USA;CTG;515;1017125;1969296398
USA;CTG;800;18432;355897958
USA;CTG;1163026;3201408;6191204668
USA;CTG;737736;2284512;4414903262
USA;CTG;8103287;22077096;42690530437
USA;CTG;32928;5810672;11247404267
USA;CTG;178358;483648;934349898
USA;CTG;173866;518376;1001440227
USA;CTG;946;14;2709406
USA;CTG;100;30;579261
USA;CTG;31;93;17957091
USA;CTG;145;801;1560732
USA;CTG;217;1199;2336228
USA;CTG;50;40;772348
USA;CTG;113059;1191636;2290991708
USA;CTG;19239;6239143;11995126766
USA;CTG;182700;31239;6005885184
USA;CTG;1821;67206;130132994
USA;CTG;2;3323;6434425
USA;CTG;23;8487;16433633
USA;CTG;114;1775;3436986
USA;CTG;10;495;9584834
USA;CTG;398;157701;305361177
USA;CTG;114;327069;633313517
USA;CTG;1764;52277;101225523
USA;CTG;41299;210436;40747354
USA;CTG;57;2239;4335443
USA;CTG;2048;50945;98646332
USA;CTG;512;886;17155884
USA;CTG;399;15804;30601759
USA;CTG;228;30809;59656391
USA;CTG;1024;2448;47401358
USA;CTG;114;118;228487
USA;CTG;11;56903;110182986
USA;CTG;2;10012;19386536
USA;CTG;1;18412;35651708
USA;CTG;1;66416;128603293
USA;CTG;2;22757;44065062
USA;CTG;18;298948;578861981
USA;CTG;16;35152;68065872
USA;CTG;18;120386;233107023
USA;CTG;1;7005;13563992
USA;CTG;45;68846;1333085752
USA;CTG;2;63184;122345075
USA;CTG;7;74252;143776375
USA;CTG;2;32463;62859081
USA;CTG;13;346768;671457281
USA;CTG;3;6863;13289033
USA;CTG;26;100845;195269199
USA;CTG;1;42;81326
USA;CTG;31;1149713;2226223773
USA;CTG;1;3613;699596
USA;CTG;11;101255;196063094
USA;CTG;1;2241;4339316
USA;CTG;12;171752;33256855
USA;CTG;1;62056;119306383
USA;CTG;1;118921;228632758
USA;CTG;322593;6818901;13109746307
USA;CTG;11200;24640;474770912
USA;CTG;5712;128688;2484797986
USA;CTG;103082;29317082;56833790425
USA;CTG;38637;10050587;19433010977
USA;CTG;96215;2502827;48392660611
USA;CTG;384;29016;557908042
USA;CTG;2880;156672;3012426547
USA;CTG;25680;192864;372895488
USA;CTG;1164;27972;540102956
USA;CTG;120;25;480305
USA;CTG;80;4000;7730840
USA;CTG;1880025;1365046;26243828378
USA;CTG;25171;5851391;1127463572
USA;CTG;4193281;6030336;11700419727
USA;CTG;26208;5180168;10029530472
USA;CTG;134901;38067135;73581534734
USA;CTG;38555;1444972;28082452831
USA;CTG;38469;11012521;21375413387
USA;CTG;650118;2872345;557309611
USA;CTG;774400;402764;7814668786
USA;CTG;1283000;4666275;9053786731
USA;CTG;9769;1926596;372786693
USA;CTG;118;240;4614624
USA;CTG;180;43000;83106530
USA;CTG;1;567;109584657
USA;CTG;4;1938;374559198
USA;CTG;8;3131;6051315
USA;CTG;1343;28180;541833768
USA;CTG;590000;220011;4268785429
USA;CTG;110;7752027;1500738163
USA;CTG;278;4000;7730840
USA;CTG;116;5000;9674750
USA;CTG;120520;132572;25646377812
USA;CTG;3780;11179;2158519573
USA;CTG;4866;60825;1174451678
USA;CTG;225108;154905;29938644255
USA;CTG;109742;720981;1395739908
USA;CTG;2893835;14050365;27199961099
USA;CTG;36333754;64289544;12382892059
USA;CTG;26000;83400;161489922
USA;CTG;1946734;47571942;91787157062
USA;CTG;561244;3464492;670590536
USA;CTG;93437;35108596;67686154136
USA;CTG;1264;1777548;3432179267
USA;CTG;153689;48998774;94937705243
USA;CTG;22560;24816;4805196528
USA;CTG;6520;111482;215865941
USA;CTG;441264;1643272;3172944607
USA;CTG;6313844;16912501;32627739623
USA;CTG;382208;1681112;3242023565
USA;CTG;793000;23026;4439880221
USA;CTG;15744;3817309;7391569936
USA;CTG;7684;28056617;54231039347
USA;CTG;14304;921588;1780782964
USA;CTG;36576;143616;2780247782
USA;CTG;1924;960;1847796
USA;CTG;142618;3453598;6684818825
USA;CTG;206550;618734;11972193533
USA;CTG;105972;38665736;74510029811
USA;CTG;11868;3417984;6617695542
USA;CTG;18000;19800;38335572
USA;CTG;2399821;3663024;7092823262
USA;CTG;1536;109392;211770879
USA;CTG;4788;178308;345184674
USA;CTG;13824;176106;3409218443
USA;CTG;3;309;59819
USA;CTG;1;490125;9525383325
USA;CTG;71;4000;7734080
USA;CTG;49;5000;9674750
USA;CTG;33;21717;4199025384
USA;CTG;1;994;192191888
USA;CTG;38568;27360065;5294683397
USA;CTG;17412;6640937;12840384508
USA;CTG;1600;2736;529582896
USA;CTG;3;2551;493240952
USA;CTG;1;148;28616096
USA;CTG;3;3278;633807856
USA;CTG;17000;18700;36201143
USA;CTG;31;5000;9674750
USA;CTG;102;5000;9674750
USA;CTG;91;5000;9674750
USA;CTG;19267;5186323;10023658325
USA;CTG;17280;169344;3260634048
USA;CTG;14988;4417212;8486436039
USA;CTG;155842;675804;13071130646
USA;CTG;33585;76500;147296925
USA;CTG;29229;22394;433532164
USA;CTG;14794;4740929;9178106679
USA;CTG;179;3500;6764485
USA;CTG;161;3500;6764485
USA;CTG;177;10000;19349500
USA;CTG;61;4000;7764040
USA;CTG;122;10000;19349500
USA;CTG;1188;36542;706250888
USA;CTG;2640;3300;6377943
USA;CTG;5730;616605;11917186497
USA;CTG;25798400;43838672;84957963102
USA;CTG;18120;17326888;33385967605
USA;CTG;3850;534942;1035610266
USA;CTG;656965;4527536;87506744801
USA;CTG;3110;1665716;32094550452
USA;CTG;500;2250;43444575
USA;CTG;30;1416;27341119
USA;CTG;1972;1444314;2800061853
USA;CTG;1735;57708;1117640076
USA;CTG;172704;51974266;1006711317
USA;CTG;192107;56345559;10919589819
USA;CTG;677808;2171781;4197422857
USA;CTG;6240;642004;12370325673
USA;CTG;2500;5916;1145420424
USA;CTG;1441238;6289878;12157035848
USA;CTG;114230;545906;1054073518
USA;CTG;5210674;9972482;19291733626
USA;CTG;500;1250;24186875
USA;CTG;98610;674574;13088489492
USA;CTG;36576;143616;2798329037
USA;CTG;19767;5838096;11288075378
USA;CTG;103732;7376614;14256855644
USA;CTG;87642;3963907;7637774925
USA;CTG;61;33600;64598016
USA;CTG;3402;2711394;5262842868
USA;CTG;7;9119608;17617988303
USA;CTG;97374;3517722;6795816777
USA;CTG;21476;41132;794620882
USA;CTG;20874;46172;8958568472
USA;CTG;4;243;4734806
USA;CTG;1;5;96594
USA;CTG;10;20;386376
USA;CTG;35;19056;368297218
USA;CTG;1;3139;610052094
USA;CTG;1;6995;1353497525
USA;CTG;20003;328462;631487903
USA;CTG;33864;45702144;87803873097
USA;CTG;454003;2321726;4463657539
USA;CTG;14336;271006;521025295
USA;CTG;1000;5130;98637588
USA;CTG;6690;310506;5970285166
USA;CTG;230;15042;289221559
USA;CTG;1029595;2873893;5525806505
USA;CTG;53946;1668206;3207559769
USA;CTG;997;3061208;591388651
USA;CTG;12831998;21113776;40674488269
USA;CTG;5501;108662;210012134
USA;CTG;356679;91076544;17631781383
USA;CTG;4000;4400;8516684
USA;CTG;8000;13680;264791448
USA;CTG;373536;1138168;2188423904
USA;CTG;262825;733619;1410573268
USA;CTG;43462;121317;233263475
USA;CTG;684044;1909362;3671244879
USA;CTG;2399402;4308651;8327372874
USA;CTG;6144;73264;141598065
USA;CTG;1567800;260624;5039217165
USA;CTG;1781;3411078;6600265376
USA;CTG;9320;10252;1984674428
USA;CTG;6825;1;192276
USA;CTG;100;3335;64117376
USA;CTG;33;13938936;26980343911
USA;CTG;1;4000;7743720
USA;CTG;30;3150;6085422
USA;CTG;6117;1465512;2831193323
USA;CTG;24;1704;329192352
USA;CTG;252;2414286;4641609692
USA;CTG;76782;320000;619497600
USA;CTG;100188;2354418;45265098701
USA;CTG;80000;949572;18256091443
USA;CTG;25674;6350214;12325828876
USA;CTG;176904;2343888;45062653133
USA;CTG;10000;1046791;2012518505
USA;CTG;3138;1353871;260289823
USA;CTG;199584;275083;53393885384
USA;CTG;140000;18797938;36391384627
USA;CTG;588;25821;501820807
USA;CTG;519613;1707884;3314008308
USA;CTG;3330502;7769263;14990344741
USA;CTG;200;6934;13475952
USA;CTG;12500;161237;309912907
USA;CTG;96000;194044;372801214
USA;CTG;1007000;157803;3062988691
USA;CTG;2348;5965262;11505722276
USA;CTG;1;673762;1309429497
USA;CTG;9179;3164498;6110234253
USA;CTG;60260458;98537719;19058771458
USA;CTG;84751;40569;7827882329
USA;CTG;16;2215;428737615
USA;CTG;500;2964;573714804
USA;CTG;1197504;17695497;34135877208
USA;CTG;19050;773316;1486901072
USA;CTG;1;200;388052
USA;CTG;30;6208325;11927558157
USA;CTG;1900829;1102308002;21194737339
USA;CTG;131886;39034277;75386899666
USA;CTG;199792;2903371;5590295692
USA;CTG;62007;230667;443682794
USA;CTG;35226;13205;253874048
USA;CTG;6742171;17236873;33195660056
USA;CTG;64000;453237;876183886
USA;CTG;168000;339577;657064516
USA;CTG;1649500;258568;4978851803
USA;CTG;5137;6329817;12182571529
USA;CTG;15755;71826;1387541887
USA;CTG;2273;37352;7229890472
USA;CTG;1236;54498;105502133
USA;CTG;798336;11827709;22785706387
USA;CTG;40000;53021;10264494453
USA;CTG;17238302;45709566;8893253161
USA;CTG;40000;3889558;7524084574
USA;CTG;100000;1186965;22927487158
USA;CTG;720;188064;3648930566
USA;CTG;40000;5039262;9757355232
USA;CTG;7243;43013988;82964913563
USA;CTG;16000;508008;980897407
USA;CTG;171435;4006267;7756693789
USA;CTG;22832;12277467;2358771515
USA;CTG;61879;35456345;68555552184
USA;CTG;100000;9528484;18319082199
USA;CTG;14134;6422402;12461129705
USA;CTG;18692;5521985;10616347482
USA;CTG;115140;9972175;19290783258
USA;CTG;11755;53137;10309959562
USA;CTG;340000;37593994;7238136049
USA;CTG;475;63512;122750278
USA;CTG;136250;15767831;30475822757
USA;CTG;32666255;86822818;16787365506
USA;CTG;3495116;10626602;20675116851
USA;CTG;16711;8490015;16394667923
USA;CTG;16385;6998793;13475825982
USA;CTG;40000;72500;140354925
USA;CTG;14603;4314013;8294811636
USA;CTG;4790057;12663208;24463798271
USA;CTG;52100;3153821;6105576689
USA;CTG;309674;884567;1716289967
USA;CTG;189325;4313319;8368296563
USA;CTG;22868;30240;580976928
USA;CTG;20835;25256;4852233232
USA;CTG;30984;139002;26922302298
USA;CTG;1261008;14802363;28608674994
USA;CTG;28750;2675902;5172025269
USA;CTG;22295;7486262;1438275628
USA;CTG;94;10;192545
USA;CTG;887;154;2965193
USA;CTG;15315;303237;5870456054
USA;CTG;13423421;35478335;68360720228
USA;CTG;939;1272317;2446105771
USA;CTG;987840;430245388;82717257315
USA;CTG;1764876;6016793;11642193615
USA;CTG;324000;1470445;2845237553
USA;CTG;17499;78382;15098379732
USA;CTG;1808745;379832;7341051047
USA;CTG;10832;47716;9173687296
USA;CTG;41502759;67462914;13125584548
USA;CTG;1746101;4804432;9321847233
USA;CTG;29040;292205;5618400858
USA;CTG;720;19260;374310396
USA;CTG;4052703;9127016;17653109266
USA;CTG;726000;1058094;2046523091
USA;CTG;1025;1665688;3221707102
USA;CTG;20000;265305;5127576266
USA;CTG;1;333946;64345717118
USA;CTG;686448;768096;14862273552
USA;CTG;19239;7252845;14041000221
USA;CTG;17546;734963;14226017324
USA;CTG;6976;201316;3879017083
USA;CTG;3510;10650;20663769
USA;CTG;2430;370368;7171546694
USA;CTG;115297;37372635;72331378459
USA;CTG;198005;65598014;12697777669
USA;CTG;153905;40007772;77753504572
USA;CTG;33199;11199222;21683261683
USA;CTG;2304;67125;1302399525
USA;CTG;3280;521688;10030808189
USA;CTG;40000;280800;546324480
USA;CTG;104213;33140845;64365050889
USA;CTG;19193;5585352;10807376852
USA;CTG;10836;3494849;6799578214
USA;CTG;381542;1230408;2381934543
USA;CTG;48384;9938074;1909322653
USA;CTG;21387;440529;852815686
USA;CTG;101565;336455;65133987
USA;CTG;76873;2872588;55518795535
USA;CTG;4451;4320999;8364978754
USA;CTG;3446;2334845;4517808332
USA;CTG;2228;3141336;6095008587
USA;CTG;38427;14486465;27831686287
USA;CTG;230541;77270662;14845394125
USA;CTG;115375;43113294;828301227
USA;CTG;63087;20859122;40487764392
USA;CTG;63067;20859123;40487766333
USA;CTG;1689;2942069;5708378797
USA;CTG;2810;5934428;11488637198
USA;CTG;11549;4304117;8310690392
USA;CTG;17539;6644752;1286643264
USA;CTG;276697;83962613;16221849666
USA;CTG;30037;88855;1716571974
USA;CTG;38528;10893504;210934186
USA;CTG;8392;24798;4790676024
USA;CTG;32160;25128885;48836982842
USA;CTG;1580;11006;2115969536
USA;CTG;134604;44928854;86828018937
USA;CTG;19260;7197071;13896608482
USA;CTG;4349;4783708;9320959364
USA;CTG;8640;1159308;22448028596
USA;CTG;99840;12392766;23979382572
USA;CTG;17290;3462825;6657488832
USA;CTG;43200;394087;7649268079
USA;CTG;503;87754;16871233
USA;CTG;5063051;34089809;65935144977
USA;CTG;15744;108672;2089501747
USA;CTG;18720;2096938;4031489121
USA;CTG;145;26722;514518749
USA;CTG;600;31200;60536112
USA;CTG;2619;16182;3133369206
USA;CTG;540;28654;55094765
USA;CTG;39600;2185521;4201795254
USA;CTG;20160;1989771;3825454134
USA;CTG;145152;7244616;13928208937
USA;CTG;40;25200;48894552
USA;CTG;4;4;773084
USA;CTG;1;50;966355
USA;CTG;32208;96051;18594417039
USA;CTG;16698;2781933;53855162753
USA;CTG;1084616;8941868;17228835683
USA;CTG;22176;220634;424182103
USA;CTG;145152;7330224;14167197227
USA;CTG;220320;3346507;6465049943
USA;CTG;8;4358;843678294
USA;CTG;89;47550;920088675
USA;CTG;17004;2607575;5047978367
USA;CTG;3600;18732;362630915
USA;CTG;174888;18894192;36577833119
USA;CTG;11880;1314193;2538863173
USA;CTG;110160;1314193;2538863173
USA;CTG;8;2074;39846103
USA;CTG;101431;4405438;850632807
USA;CTG;47005;1235586;238575594
USA;CTG;651983;5073481;980056148
USA;CTG;1200;220288;4235609549
USA;CTG;1472800;23139265;44541718681
USA;CTG;9240;1117464;2171746585
USA;CTG;39690;877198;1704799225
USA;CTG;563200;6891184;13248714711
USA;CTG;16800;2031753;3948630685
USA;CTG;1652426;10952792;21055280963
USA;CTG;10130;28905;5595805665
USA;CTG;263668;17743052;34112082053
USA;CTG;10667753;70394443;13571157474
USA;CTG;239712;2775865;5364942044
USA;CTG;48894;7286823;14123586075
USA;CTG;349023;3013382;5802227326
USA;CTG;8793;18544207;35804756906
USA;CTG;149760;18585332;36213147695
USA;CTG;49920;6186264;11965224378
USA;CTG;33971;5950703;11520144459
USA;CTG;1732;17057034;33031397041
USA;CTG;269;47486;9224800884
USA;CTG;390;82260;15953003172
USA;CTG;32496;5298646;10310872881
USA;CTG;84;8916;172246421
USA;CTG;30;4608;8902103
USA;CTG;4160;9984;193323187
USA;CTG;154359;2207564;42745724
USA;CTG;36832;228727;442890952
USA;CTG;363;6496416;12576606627
USA;CTG;324;262024;505934281
USA;CTG;24;9168;177114758
USA;CTG;50;1150;2234979
USA;CTG;173;4325;83738055
