COD_PAI4,COD_SAL1,COD_SAL,CANTI,FOBDOL,FOBPES
PER,35,BUN,42225,61351,117787171
PER,35,BUN,15192,372204,7164443135
PER,35,BUN,17106,413486,793847637
PER,35,BUN,78,3714,71304715
PER,35,BUN,107,44908,8621842
PER,35,BUN,209,196808,377849711
PER,35,BUN,111,59627,114477281
PER,35,BUN,234,84084,1624528105
PER,35,BUN,2200,91810,1759281582
PER,35,BUN,368,9476,183079163
PER,35,BUN,1,155500,299646945
PER,35,BUN,42,1008,194748624
PER,35,BUN,3,51300,99113139
PER,35,BUN,230,63664,1230007579
PER,35,BUN,1,130500,251729280
PER,35,BUN,394224,1228021,23347380856
PER,35,BUN,13800,30696,5835984912
PER,35,BUN,12110,713323,13561839541
PER,35,BUN,2640,306414,5901020418
PER,35,BUN,1665504,6518396,12569097087
PER,35,BUN,175266,2414583,4666833585
PER,35,BUN,4000,10920,211020264
PER,35,BUN,25050,196893,3719623799
PER,35,BUN,1800,2538,490448196
PER,35,BUN,15000,5550,10724931
PER,35,BUN,3000,4710,91016982
PER,35,BUN,73581,4024972,7779345132
PER,35,BUN,44458,105120,201494016
PER,35,BUN,135814,4959215,9585021976
PER,35,BUN,160000,1252584,2381437752
PER,35,BUN,98500,21702,4193737884
PER,35,BUN,50000,333676,634391485
PER,35,BUN,755245,8272347,15897140359
PER,35,BUN,60000,162321,308607932
PER,35,BUN,368460,1432758,2723988165
PER,35,BUN,32600,2624155,5039338618
PER,35,BUN,28829,543,102581388
PER,35,BUN,256,38198,721621337
PER,35,BUN,224,38517,727647757
PER,35,BUN,42135,3111264,6002374959
PER,35,BUN,6000,8846,1694336303
PER,35,BUN,360,40392,77921419
PER,35,BUN,1832,1455772,2781747856
PER,35,BUN,8940,1344013,258003173
PER,35,BUN,5200,131793,2524323584
PER,35,BUN,17280,1815437,3493826656
PER,35,BUN,155743,19477636,37356494302
PER,35,BUN,3545,419403,801466828
PER,35,BUN,40,181478,347028071
PER,35,BUN,1460,81539,157299331
PER,35,BUN,7146,9483567,18322535951
PER,35,BUN,9984,399103,771078969
PER,35,BUN,40112,754054,145685495
PER,35,BUN,153242,1298446,2505890637
PER,35,BUN,240,741716,1433017563
PER,35,BUN,363884,2250722,4348462426
PER,35,BUN,38304,1722144,3320724168
PER,35,BUN,204,54352,104804244
PER,35,BUN,250,2675,51701598
PER,35,BUN,2000,6680,129085656
PER,35,BUN,20000,18910,365486807
PER,35,BUN,380,1463,281882062
PER,35,BUN,20,58,11210066
PER,35,BUN,214001,389764,7518391654
PER,35,BUN,886977,8028117,15471134154
PER,35,BUN,75,213375,412246901
PER,35,BUN,576,50428,974657256
PER,35,BUN,9097,5855,113163684
PER,35,BUN,17432,138538,26776209
PER,35,BUN,227718,2332362,4499033003
PER,35,BUN,904,274009,529393608
PER,35,BUN,3531516,3412305,6487542512
PER,35,BUN,1000,1508,291350124
PER,35,BUN,7120,14098,2724314484
PER,35,BUN,2160,6372,1211457384
PER,35,BUN,183649,916049,1767021879
PER,35,BUN,400,1088,210285376
PER,35,BUN,972048,4544319,8765809578
PER,35,BUN,7120,9444,1824910992
PER,35,BUN,16740,57712,11154402224
PER,35,BUN,21375,37800,72696582
PER,35,BUN,6000,12960,250441632
PER,35,BUN,3000,5640,108988488
PER,35,BUN,786558,3954396,7518176763
PER,35,BUN,10636,45203,872074357
PER,35,BUN,23897,740807,1429194497
PER,35,BUN,90000,2673,51236064
PER,35,BUN,166900,12179,2353494318
PER,35,BUN,80000,2376,45543168
PER,35,BUN,541950,2358368,4539871996
PER,35,BUN,48,31814,61345346
PER,35,BUN,18500,514264,991994686
PER,35,BUN,40000,201851,38661935
PER,35,BUN,4,12049,23233484
PER,35,BUN,354000,208329,4013958175
PER,35,BUN,10716,190824,3687521141
PER,35,BUN,4148,259724,500812803
PER,35,BUN,10000,237872,458676684
PER,35,BUN,250,1500,2890110
PER,35,BUN,504,294096,567090612
PER,35,BUN,1000,1394125,26722588
PER,35,BUN,13769,5060553,9750369887
PER,35,BUN,40320,209664,3960888422
PER,35,BUN,27705,425301,812944918
PER,35,BUN,100,150,289011
PER,35,BUN,208612,349908,67178487
PER,35,BUN,652391,2936988,5638693891
PER,35,BUN,17,36394,70176731
PER,35,BUN,606,818899,1572196001
PER,35,BUN,164,220133,424471458
PER,35,BUN,312,142126,27405446
PER,35,BUN,3027,1295922,2488027689
PER,35,BUN,2268,55314,1067078968
PER,35,BUN,7440,5580,107651592
PER,35,BUN,4000,58381,112614614
PER,35,BUN,1092,560,10646832
PER,35,BUN,60,104966,20240069
PER,35,BUN,626,46011,886512341
PER,35,BUN,6,225750,4334151675
PER,35,BUN,350,318375,613906594
PER,35,BUN,2954,3410552,6559139501
PER,35,BUN,18354,4276544,8207543245
PER,35,BUN,4156,20994,40375451
PER,35,BUN,184,290,5513538
PER,35,BUN,1,9,1711098
PER,35,BUN,2,22,4182684
PER,35,BUN,143,6906,1328155
PER,35,BUN,165000,17490,336365931
PER,35,BUN,75,100,193242
PER,35,BUN,1526,100,193242
PER,35,BUN,4335,39,75364
PER,35,BUN,29,1415,27343743
PER,35,BUN,43,170,3285114
PER,35,BUN,1702,34,6570228
PER,35,BUN,4,60,1159452
PER,35,BUN,1,5000,9506100
PER,35,BUN,175135,4834948,9192299837
PER,35,BUN,3600,482652,9176276354
PER,35,BUN,219935,1220832,2321070215
PER,35,BUN,58065,90052,173642769
PER,35,BUN,504,91404,175150173
PER,35,BUN,103049,167659,321924987
PER,35,BUN,101025,167277,3214913165
PER,35,BUN,96255,163572,315407709
PER,35,BUN,312099,590512,1137991682
PER,35,BUN,21705,60726,116364376
PER,35,BUN,9268,6888195,13262746587
PER,35,BUN,129,83634,161267261
PER,35,BUN,93,42041,80559805
PER,35,BUN,518,397692,762380947
PER,35,BUN,1207,896953,1720380861
PER,35,BUN,248,22763,438927548
PER,35,BUN,77,46882,89836226
PER,35,BUN,50,3000,5703660
PER,35,BUN,150,7680,146013696
PER,35,BUN,800,1816,350349984
PER,35,BUN,1605,21755,41949079
PER,35,BUN,6936,1293923,2484200837
PER,35,BUN,30975,61172,11721901
PER,35,BUN,359505,605475,1165512114
PER,35,BUN,769516,1478276,2845191474
PER,35,BUN,471,57671,110510324
PER,35,BUN,13752,254611,490953661
PER,35,BUN,1162,30128,58094316
PER,35,BUN,78432,152316,291870966
PER,35,BUN,55005,62587,119961956
PER,35,BUN,4479,74046,142208665
PER,35,BUN,228,33167,63954268
PER,35,BUN,360,52137,99905962
PER,35,BUN,25419,600251,1154119774
PER,35,BUN,2024,1584331,3035926748
PER,35,BUN,229,139881,268760443
PER,35,BUN,79,38067,73402693
PER,35,BUN,255,164761,316321604
PER,35,BUN,1616,1855948,3561395346
PER,35,BUN,1,402587,771445261
PER,35,BUN,2208,2169735,417645781
PER,35,BUN,3525,51098,983570072
PER,35,BUN,480,973175,1876524693
PER,35,BUN,4668072,11317524,21823015653
PER,35,BUN,4998843,15755049,30379673238
PER,35,BUN,117072,55576,107164422
PER,35,BUN,25522,2836824,5472602283
PER,35,BUN,6193,2917664,5616123904
PER,35,BUN,5000,74800,142211256
PER,35,BUN,21600,43888,8344074336
PER,35,BUN,2500,1729,328720938
PER,35,BUN,596031,407888,7754848234
PER,35,BUN,36656,33096,629227771
PER,35,BUN,594,706135,1361604814
PER,35,BUN,1430437,312808,5947168258
PER,35,BUN,919375,4483475,852407234
PER,35,BUN,400,2400,4562928
PER,35,BUN,500,8080,153618576
PER,35,BUN,2000,9600,18251712
PER,35,BUN,11331398,1458599,2773117591
PER,35,BUN,2,4500,8555490
PER,35,BUN,6,225750,429200415
PER,35,BUN,1676717,9826918,18948754634
PER,35,BUN,1375,185165,357044411
PER,35,BUN,28948,406365,783573311
PER,35,BUN,2050,2952,5692194
PER,35,BUN,20,52212,100677789
PER,35,BUN,540,2187,422696799
PER,35,BUN,110,3641,70372156
PER,35,BUN,60,128139,247084027
PER,35,BUN,400,532,102823364
PER,35,BUN,180,549,106109073
PER,35,BUN,104328,185703,35808181
PER,35,BUN,15000,65340,125991855
PER,35,BUN,9774,1233384,2344934328
PER,35,BUN,556974,1501435,2895142039
PER,35,BUN,1257358,6302939,12153642127
PER,35,BUN,53113,283582,547888931
PER,35,BUN,30521,175092,338282997
PER,35,BUN,761,504791,975271356
PER,35,BUN,486727,3074551,5940124769
PER,35,BUN,146256,843575,1629812207
PER,35,BUN,9116,146611,28325685
PER,35,BUN,3171,14294,27616437
PER,35,BUN,103017,4296417,828456608
PER,35,BUN,71303,2534805,4887737741
PER,35,BUN,184829,297501,5736563033
PER,35,BUN,1940,4670,90260359
PER,35,BUN,3168,115765,223223861
PER,35,BUN,80857,323626,625255141
PER,35,BUN,266946,938688,1813573377
PER,35,BUN,118908,4572,883324116
PER,35,BUN,2841,215,41538645
PER,35,BUN,1982,8706,16820253
PER,35,BUN,450482,2179662,4202933252
PER,35,BUN,220,40036,77350753
PER,35,BUN,59,177,34196931
PER,35,BUN,143490,1650456,31799995934
PER,35,BUN,198,288,5564246
PER,35,BUN,81234905,6533299,12597833797
PER,35,BUN,23480,900454,1739704142
PER,35,BUN,70,15813,3055119
PER,35,BUN,180,26334,50878078
PER,35,BUN,240,5394,104253614
PER,35,BUN,6615,1626665,3143969312
PER,35,BUN,3,3,579831
PER,35,BUN,14,14,2705878
PER,35,BUN,2,2,386554
PER,35,BUN,3,30,578475
PER,35,BUN,10406,423759,818715101
PER,35,BUN,176509,580975,11173253103
PER,35,BUN,64,225828,436306471
PER,35,BUN,65,177935,343775758
PER,35,BUN,57,117958,227898395
PER,35,BUN,63,148326,286570282
PER,35,BUN,49,37902,73227801
PER,35,BUN,67,22572,436097812
PER,35,BUN,54,120179,232189433
PER,35,BUN,178900,3216673,6205734219
PER,35,BUN,1077,4344576,8355445117
PER,35,BUN,248109,2802132,5379785206
PER,35,BUN,2538,93093,17872832
PER,35,BUN,89036,2500313,4806755989
PER,35,BUN,81000,89100,171870336
PER,35,BUN,44500,178556,344975549
PER,35,BUN,353,21216,409899485
PER,35,BUN,422363,176048,3401300174
PER,35,BUN,103248,8684696,16779093213
PER,35,BUN,86,285102,550825618
PER,35,BUN,37,102262,197573252
PER,35,BUN,51525,95449,184410332
PER,35,BUN,51351,9077,1753703631
PER,35,BUN,32925,5228,101006528
PER,35,BUN,718404,114686,2215767926
PER,35,BUN,2261,509668,984693866
PER,35,BUN,1575,1792,3462198
PER,35,BUN,5901,96229,185917315
PER,35,BUN,14595,212434,410428861
PER,35,BUN,98280,1413338,2730611416
PER,35,BUN,67,17583,33970883
PER,35,BUN,136,12413,239822884
PER,35,BUN,55,1303,25174351
PER,35,BUN,98,103518,198743173
PER,35,BUN,334,620373,1191047919
PER,35,BUN,47,15111,29011458
PER,35,BUN,1700,2162865,4152462885
PER,35,BUN,113,110876,212869724
PER,35,BUN,92,215952,414604085
PER,35,BUN,192,133707,258325935
PER,35,BUN,179,1086078,2098335278
PER,35,BUN,126,203089,38990854
PER,35,BUN,122,249545,482128426
PER,35,BUN,194,423656,818516101
PER,35,BUN,83,71066,137301644
PER,35,BUN,91,11503,222241411
PER,35,BUN,191,210274,406255676
PER,35,BUN,674,1604219,3079924016
PER,35,BUN,52,74883,143767123
PER,35,BUN,43,17093,3281668
PER,35,BUN,248,372717,720100425
PER,35,BUN,2300,96010,1852263324
PER,35,BUN,69300,1387405,2680508082
PER,35,BUN,7674,669873,1294214732
PER,35,BUN,1503,106193,203878879
PER,35,BUN,3335,513814,992704063
PER,35,BUN,109934,2913252,5602737114
PER,35,BUN,359,3952,763538256
PER,35,BUN,43538,26325,508606898
PER,35,BUN,8199,3224531,6201385774
PER,35,BUN,1375461,5650018,10916004277
PER,35,BUN,65662,2062446,3984707545
PER,35,BUN,3007,5783063,11156280324
PER,35,BUN,902751,4385682,8434656356
PER,35,BUN,163501,323732,6245567237
PER,35,BUN,18722,4696011,9031321395
PER,35,BUN,3808,59024,11351436656
PER,35,BUN,88873076,11368801,21864364395
PER,35,BUN,60,39472,75781898
PER,35,BUN,65,47591,91369485
PER,35,BUN,107,118392,227299617
PER,35,BUN,112,382375,734117939
PER,35,BUN,990,3897154,7482106994
PER,35,BUN,115,10232,196443145
PER,35,BUN,91,17542,3367871
PER,35,BUN,314,622701,1195517423
PER,35,BUN,243,1220396,2343026076
PER,35,BUN,50,139091,26703942
PER,35,BUN,1112930,3967023,7665954586
PER,35,BUN,2007,2469718,474973696
PER,35,BUN,37425,50759,98067911
PER,35,BUN,3741,61962,119712443
PER,35,BUN,16737,277938,536984554
PER,35,BUN,300,5101,9855285
PER,35,BUN,76245,164757,318315467
PER,35,BUN,3135,6949,13425676
PER,35,BUN,1694,1272668,2458832757
PER,35,BUN,871,4044,781312932
PER,35,BUN,285,176681,341352993
PER,35,BUN,126,60415,116723592
PER,35,BUN,150,102753,198521879
PER,35,BUN,469028,3819228,7367138043
PER,35,BUN,85557,664532,1273389509
PER,35,BUN,4015,200469,3841427072
PER,35,BUN,18,12042,23075121
PER,35,BUN,18348,1235964,2368378936
PER,35,BUN,29,50,961595
PER,35,BUN,673,18558195,35629692999
PER,35,BUN,7,236027,453145877
PER,35,BUN,1592,39748518,76312782223
PER,35,BUN,50,1550,2989888
PER,35,BUN,5,50,96448
PER,35,BUN,25,12005,23157165
PER,35,BUN,10,100,192896
PER,35,BUN,10,257,4957427
PER,35,BUN,10,1117,21546483
PER,35,BUN,50,125,24112
PER,35,BUN,330,1683,324643968
PER,35,BUN,71955,302949,584161409
PER,35,BUN,150123,330189,6366869393
PER,35,BUN,6695658,16597197,31982632647
PER,35,BUN,72072,156337,297231031
PER,35,BUN,12000,8336367,15849267668
PER,35,BUN,264,368,710987
PER,35,BUN,1705,43944118,84248518107
PER,35,BUN,347,10299736,19747167148
PER,35,BUN,10,208031,399396637
PER,35,BUN,2,40519,77666819
PER,35,BUN,108,12734,24408531
PER,35,BUN,122337,344342,6598350272
PER,35,BUN,1083,40388,773922934
PER,35,BUN,5400,14100,27018702
PER,35,BUN,298,54456,105004782
PER,35,BUN,360,1010,19353822
PER,35,BUN,4212,10544,202046237
PER,35,BUN,4400,179588,3414362974
PER,35,BUN,233,208408,402731787
PER,35,BUN,1932,1027974,1976028083
PER,35,BUN,37002,6750696,12935818689
PER,35,BUN,240,2112,40482816
PER,35,BUN,80,2640,5060352
PER,35,BUN,840,4116,78895488
PER,35,BUN,7080,335444,6441266132
PER,35,BUN,720,32334,62057801
PER,35,BUN,840,4806,925092522
PER,35,BUN,6,94224,180608563
PER,35,BUN,6418,4460352,8571076112
PER,35,BUN,1980,2715,5204112
PER,35,BUN,3800,5994679,11397203608
PER,35,BUN,210,15256,293291305
PER,35,BUN,3730,11190,216276963
PER,35,BUN,18837,793086,1529831171
PER,35,BUN,4270106,10083122,19399562964
PER,35,BUN,2700,6000,11573760
PER,35,BUN,129528,311227,5990242259
PER,35,BUN,26609,715,13792064
PER,35,BUN,504,1340,25848064
PER,35,BUN,7111744,17841272,34350218887
PER,35,BUN,21960,394728,761134266
PER,35,BUN,2952,365052,703911519
PER,35,BUN,2200,3806,73389195
PER,35,BUN,3540,95180359,18353152724
PER,35,BUN,297,8870906,17105324495
PER,35,BUN,96,1991845,3840775121
PER,35,BUN,52,1139655,2197539754
PER,35,BUN,50,15,287433
PER,35,BUN,1,1,191622
PER,35,BUN,30,12,229946
PER,35,BUN,500,15,287433
PER,35,BUN,1000,30,574866
PER,35,BUN,40,10,191622
PER,35,BUN,130,39,747326
PER,35,BUN,114,4,766488
PER,35,BUN,10,151,2911658
PER,35,BUN,10,127,24488775
PER,35,BUN,76,71841,138527408
PER,35,BUN,480,2304,4442688
PER,35,BUN,22620,44940,868429548
PER,35,BUN,800,15162,2929935204
PER,35,BUN,2165,54826261,10571873777
PER,35,BUN,330,10314264,19888479558
PER,35,BUN,274,5691728,10975074516
PER,35,BUN,222,4509872,8696160684
PER,35,BUN,240,17616,340415107
PER,35,BUN,120,5124,98216832
PER,35,BUN,47340,8706552,16694230816
PER,35,BUN,44760,55692,10682914088
PER,35,BUN,4700,8131,155855008
PER,35,BUN,277,2800,53714896
PER,35,BUN,280,42286,811844685
PER,35,BUN,3204,14316,2745365472
PER,35,BUN,5280,464778,893992905
PER,35,BUN,1776,796608,1533176967
PER,35,BUN,1740,975432,1870134663
PER,35,BUN,384,175056,335547341
PER,35,BUN,1008,35936,689680268
PER,35,BUN,1548,47826,918206591
PER,35,BUN,840,6384,122565778
PER,35,BUN,4236,639176,1227147611
PER,35,BUN,20,245,47037305
PER,35,BUN,7458,5556492,10713877388
PER,35,BUN,1404,44898,860604864
PER,35,BUN,562,1535384,2944712427
PER,35,BUN,131,39355,75511292
PER,35,BUN,456,77112,147808282
PER,35,BUN,420,9462,181367616
PER,35,BUN,7000,72,13910616
PER,35,BUN,4,4,76672
PER,35,BUN,144,432,8348054
PER,35,BUN,50,1550,29887875
PER,35,BUN,795000,408573,78441521697
PER,35,BUN,490,22308,42813514
PER,35,BUN,20010,910995,1748381604
PER,35,BUN,1649648,3507284,6625820641
PER,35,BUN,9530,420273,811980044
PER,35,BUN,10390,4406024,8512570549
PER,35,BUN,707001,4190784,8096720413
PER,35,BUN,454199,7596193,14525569754
PER,35,BUN,52884,1538208,2946237457
PER,35,BUN,240383,886246,1696976181
PER,35,BUN,85686,1316644,2521860419
PER,35,BUN,34774,4257603,8180635321
PER,35,BUN,62187,2977192,5702424241
PER,35,BUN,17943,119207,2295137392
PER,35,BUN,122801,166373,3188517302
PER,35,BUN,25509,226176,433210726
PER,35,BUN,3611857,53961732,10342900638
PER,35,BUN,19704,2262014,4332593758
PER,35,BUN,2367683,11918984,23027834658
PER,35,BUN,70978,1533129,2962051222
PER,35,BUN,8592,358138,687585565
PER,35,BUN,16872,360528,690544515
PER,35,BUN,89805,8772589,16912583455
PER,35,BUN,3487,660388,1264887364
PER,35,BUN,84,2016,386138592
PER,35,BUN,11029591,21161511,40808185314
PER,35,BUN,93951,350644,6749441163
PER,35,BUN,20045,999734,1927737086
PER,35,BUN,16158,75404,1433595929
PER,35,BUN,2252500,112280856,21546409201
PER,35,BUN,34093,2695521,5168045953
PER,35,BUN,1422486,3598805,6954402758
PER,35,BUN,65533,2121996,410058751
PER,35,BUN,1590000,798975,15359076356
PER,35,BUN,400,40,77130
PER,35,BUN,3549,3549,68433593
PER,35,BUN,1091352,5722506,11027211837
PER,35,BUN,700896,2927966,5642161202
PER,35,BUN,809226,14780639,28322956065
PER,35,BUN,2250,48672,937904573
PER,35,BUN,16400,507744,978417611
PER,35,BUN,79500,3587835,6933204111
PER,35,BUN,265000,146227,28257197934
PER,35,BUN,4822,13640082,26353047627
PER,35,BUN,32200,41600,80372448
PER,35,BUN,7000,104132,201186148
PER,35,BUN,119400,934637,1805746723
PER,35,BUN,23800,101582,196259471
PER,35,BUN,18,2138146,4130962216
PER,35,BUN,25,1797161,3472168967
PER,35,BUN,123276,15476112,29763503837
PER,35,BUN,348,25056,48187449
PER,35,BUN,24,48,923131
PER,35,BUN,22843,5143584,9717053149
PER,35,BUN,2,63982,12366249014
PER,35,BUN,139194,3619044,6994779672
PER,35,BUN,341,2913094,5583818579
PER,35,BUN,24696,1837214,3521571795
PER,35,BUN,56248,1305118,25221837405
PER,35,BUN,880,72804,1395084808
PER,35,BUN,134,20904,4020236376
PER,35,BUN,7963622,42140801,81221562447
PER,35,BUN,2345977,9245133,1774559733
PER,35,BUN,3492,356882,689770823
PER,35,BUN,567369,10746402,20721749657
PER,35,BUN,81000,28303,54234774
PER,35,BUN,312,165048,318877687
PER,35,BUN,1850,141925,2718388873
PER,35,BUN,28190,1243179,2383504187
PER,35,BUN,168,94654,182874368
PER,35,BUN,40,21644,418168573
PER,35,BUN,80,21224,406698533
PER,35,BUN,264,316112,610737867
PER,35,BUN,54,459972,884613551
PER,35,BUN,2620,5726,109893392
PER,35,BUN,3375,28215,5426280585
PER,35,BUN,10047,2127448,4095060832
PER,35,BUN,1,71550262,13736863251
PER,35,BUN,14976,8046687,15549578893
PER,35,BUN,24200,30250,57147090
PER,35,BUN,28000,4900,9452737
PER,35,BUN,112000,17920,345700096
PER,35,BUN,150,5226,1005059094
PER,35,BUN,400,3928,755429032
PER,35,BUN,976,10762,2067904258
PER,35,BUN,200,2508,481508412
PER,35,BUN,33756,304,58364656
PER,35,BUN,424744,725318,1392530775
PER,35,BUN,33,144625,273219765
PER,35,BUN,7,4558,861079128
PER,35,BUN,1,4000,7728120
PER,35,BUN,33,375556,709485373
PER,35,BUN,34,3555594,6717085961
PER,35,BUN,7310,4082008,7888153899
PER,35,BUN,5880,437432,826379037
PER,35,BUN,26208,330657,624663978
PER,35,BUN,37404,451561,853070979
PER,35,BUN,14976,7709165,14900042837
PER,35,BUN,87550,743028,1403698776
PER,35,BUN,17474,107371,2028409984
PER,35,BUN,5578528,103119918,19792466025
PER,35,BUN,2106642,2109236,40489198396
PER,35,BUN,847363,8232416,15774864477
PER,35,BUN,32622,5573142,10682598585
PER,35,BUN,22740,231294,4433443392
PER,35,BUN,19119872,89788751,17230543876
PER,35,BUN,522974,1110073,2127144084
PER,35,BUN,2323,348945,6683587847
PER,35,BUN,398607,8720764,16720504686
PER,35,BUN,143995,5818876,11209872794
PER,35,BUN,1615523,20654621,39584579161
PER,35,BUN,2432,1239995,2391020359
PER,35,BUN,15375,9853,1898663247
PER,35,BUN,395802,7139499,13680850774
PER,35,BUN,1620,211536,405472205
PER,35,BUN,1250,2709,519103998
PER,35,BUN,8940,394254,759723515
PER,35,BUN,98277,3211957,6189409019
PER,35,BUN,1,15135,29010768
PER,35,BUN,40,21644,417077716
PER,35,BUN,144,129918,24895147
PER,35,BUN,9600,61152,1171806854
PER,35,BUN,1467000,63081,1219210644
PER,35,BUN,3849591,1809483,34973144578
PER,35,BUN,62645,1530777,2910343848
PER,35,BUN,6,19102,36587398
PER,35,BUN,1004,1163045,2243665001
PER,35,BUN,1750,24135,458859447
PER,35,BUN,4955,133811,256297575
PER,35,BUN,1000000,11100,21453747
PER,35,BUN,6,42,81176
PER,35,BUN,1095,1443,2788987
PER,35,BUN,168,266208,513315576
PER,35,BUN,1470,55861,107966465
PER,35,BUN,8864,1648672,313448818
PER,35,BUN,12,24,460032
PER,35,BUN,33137,5016,9672102
PER,35,BUN,1854151,11389554,21961907502
PER,35,BUN,1796523,6414397,12368561016
PER,35,BUN,1612817,3453406,665903012
PER,35,BUN,31104,8640,16660080
PER,35,BUN,1109999,456721,8806722682
PER,35,BUN,2035,759792,1467940938
PER,35,BUN,1117,9016,1741918248
PER,35,BUN,11246,1645272,3178714862
PER,35,BUN,621,1785308,3449268615
PER,35,BUN,4374,1431468,276563912
PER,35,BUN,60000,20540,395803746
PER,35,BUN,17000,334549,6446725775
PER,35,BUN,300,127014,244754708
PER,35,BUN,800,8832,170191757
PER,35,BUN,4156,20240,38844608
PER,35,BUN,580000,297207,57060474723
PER,35,BUN,1,713916,1372996112
PER,35,BUN,578541,626619,1211110405
PER,35,BUN,173415,241955,467643365
PER,35,BUN,121253,242925,469518152
PER,35,BUN,2963,2551143,4930772656
PER,35,BUN,712500,36619375,70426015806
PER,35,BUN,36250,4051711,7778839432
PER,35,BUN,19483,595749,11477292405
PER,35,BUN,1575,50355,972873707
PER,35,BUN,1000,69926,134896344
PER,35,BUN,36065,152513,2942341801
PER,35,BUN,50,208277,39986893
PER,35,BUN,4544,5933,11279938
PER,35,BUN,1012393,1773883,3410463454
PER,35,BUN,70625,1387237,2651689696
PER,35,BUN,705000,3682425,7062143496
PER,35,BUN,3433,553,1051375
PER,35,BUN,1,659202,12711062565
PER,35,BUN,288,13344,25786212
PER,35,BUN,79500,4432959,8566338631
PER,35,BUN,132500,62275,119368720
PER,35,BUN,5239,71540,1375850126
PER,35,BUN,9470598,2874794,55164291622
PER,35,BUN,1080000,27740,533492906
PER,35,BUN,90,3514,675808966
PER,35,BUN,3240000,82526,15862600832
PER,35,BUN,963,1,191989
PER,35,BUN,5869,1045,20062851
