DESTINO;ORIGEN;CANTIDAD;FOBDOL;FOBPES
ESP;MDE;16;1488;28028284
ESP;MDE;15;10107;19037586
ESP;MDE;272;254553;479474291
ESP;MDE;17;11404;21480836
ESP;MDE;108;155097;292139978
ESP;MDE;55;111165;209250326
ESP;MDE;65;1123;211885394
ESP;MDE;131;75672;143145432
ESP;MDE;41;20271;38178807
ESP;MDE;80;5031;9476259
ESP;MDE;84;29225;55048925
ESP;MDE;90;63772;120122399
ESP;MDE;98;101668;191501942
ESP;MDE;81;10973;2066824
ESP;MDE;92;74055;13949049
ESP;MDE;96;91009;171422968
ESP;MDE;123;21239;4000671
ESP;MDE;197;807176;1519379672
ESP;MDE;362;14358;2709038724
ESP;MDE;40;1492;2810063
ESP;MDE;42;26963;50782653
ESP;MDE;82;15516;29225821
ESP;MDE;41;8512;16022478
ESP;MDE;75;1556;293582968
ESP;MDE;55;135524;255102246
ESP;MDE;60;62223;117288488
ESP;MDE;5018;2244767;4234989924
ESP;MDE;528;100;190829
ESP;MDE;80;21;3992655
ESP;MDE;82;32;6086856
ESP;MDE;40;3;572487
ESP;MDE;26;41782;78757817
ESP;MDE;22;517;97922902
ESP;MDE;66;154968;291702465
ESP;MDE;65;2397;454006182
ESP;MDE;1322;6342454;11988746629
ESP;MDE;168;911023;1722153737
ESP;MDE;56;163011;306842126
ESP;MDE;1922;14303855;27040106454
ESP;MDE;285;47964;908466938
ESP;MDE;263;1935555;3662907546
ESP;MDE;54;30013;564946704
ESP;MDE;130;469037;887944064
ESP;MDE;146;211485;398287007
ESP;MDE;33;29832;56232425
ESP;MDE;30;3174;59828948
ESP;MDE;214;777084;1462736297
ESP;MDE;839;2765685;5205959503
ESP;MDE;121;646335;1216622224
ESP;MDE;50616;42869728;80785771096
USA;BOG;175;9275;174454403
USA;BOG;296;16872;317347135
USA;BOG;10836;3105135;5840479473
USA;BOG;1704;52176;981383602
USA;BOG;3150;504;94924368
USA;BOG;1075;258;48500904
USA;BOG;40350;4962;934553004
USA;BOG;3094;48048;9061084
USA;BOG;127644;1538628;2903052538
USA;BOG;360;792;14935853
USA;BOG;45740;83344;1572517923
USA;BOG;1950;8949;168637641
USA;BOG;6650;42346;798975859
USA;BOG;339550;1074355;20196584774
USA;BOG;4333;3444;64980703
USA;BOG;250;72;13584816
USA;BOG;25180;41468;780473375
USA;BOG;253745;489326;9209653579
USA;BOG;9860;66676;1256969284
USA;BOG;12250;19055;359525929
USA;BOG;325;624;11752541
USA;BOG;6250;11241;21209294
USA;BOG;8;90;1693899
USA;BOG;16;875;16509325
USA;BOG;89;2728;51379698
USA;BOG;3788;1312632;2504882519
USA;BOG;377300;1207385;22865094915
USA;BOG;180;1;18837
USA;BOG;50;3;56396
USA;BOG;50;4;75195
USA;BOG;225;5;93994
USA;BOG;1456;2184;41677054
USA;BOG;90;198;3778414
USA;MDE;54033;548352;1038611589
USA;MDE;4200;1050;1988763
USA;MDE;190981;1344064;2528063418
USA;MDE;36105;709365;1336195382
USA;MDE;13441;254035;47852573
USA;MDE;675;388;7308562
USA;MDE;1164;4032;75796762
USA;MDE;6436;53157;99983533
USA;MDE;15150;2574;48485151
USA;MDE;3720;556547;1046814818
USA;MDE;4900;7577;142516551
USA;MDE;2191648;54436834;10239078544
USA;MDE;11700;265465;500250209
USA;MDE;51700;140447;26468999
USA;MDE;25480;40755;767999447
USA;MDE;33239;1120436;2106285228
USA;MDE;25550;4719;889262517
USA;MDE;2175;5088;95879798
USA;MDE;10300;12582;236526502
USA;MDE;315;4095;7712605
USA;MDE;2350;6054;114083392
USA;MDE;31231;4544;856284992
USA;MDE;550;81;15227028
USA;MDE;1200;240;4517064
USA;MDE;352433;3914676;7360335119
USA;MDE;61671;462705;87141187
USA;MDE;44000;48384;911409408
USA;MDE;5280;6336;119445638
USA;MDE;96743;2045253;3847996283
USA;MDE;94278;1368028;2576232667
USA;MDE;5600;1400;2637180
USA;MDE;23720;42696;804900722
USA;MDE;41020;187714;353086993
USA;MDE;3546;63855;120282992
USA;MDE;2538;28854;54342926
USA;MDE;170780;3877912;7302727677
USA;MDE;3240;23856;448996162
USA;MDE;120;1116;2103872
USA;MDE;57966;468349;880922318
USA;MDE;9266;12959;244344537
USA;MDE;19200;3072;578500608
USA;MDE;25852;582624;1095863308
USA;MDE;4500;136448;256646407
USA;MDE;360;624;11750794
USA;MDE;105725;170174;3214876156
USA;MDE;28575;63666;1197500161
USA;MDE;90;252;4739893
USA;MDE;3430;4629;87067324
USA;MDE;69100;121194;227974649
USA;MDE;2225;294;55364316
USA;MDE;14700;259633;489120375
USA;MDE;4600;91455;172774042
USA;MDE;30675;54743;1030916817
USA;MDE;2440;22314;419476424
USA;MDE;69100;1763478;3321369735
USA;MDE;5200;124363;234587553
USA;MDE;15350;53845;1015430548
USA;MDE;79184;112085;2122957151
USA;MDE;21575;4128;779849376
USA;MDE;27500;51209;96380971
USA;MDE;77925;10294;1934716124
USA;MDE;28850;43075;811148147
USA;MDE;48;48;90284
USA;MDE;115;930;17503266
USA;MDE;506;392038;739079189
USA;MDE;747;21879;412412586
USA;MDE;216;6844;129007347
USA;MDE;2115;1040007;19590091856
USA;MDE;2492;961053;18102874835
USA;MDE;1008;34844;656339006
USA;MDE;168;168;3157493
USA;MDE;120;24;451171
USA;MDE;80;56;1052498
USA;MDE;250;12;225535
USA;MDE;120;12;2272524
USA;MDE;175;33;62117
USA;MDE;1450;39;732989
USA;MDE;75;18;33962
USA;MDE;75;25;46987
USA;MDE;5;4;754336
USA;MDE;7;20;375976
USA;MDE;6;21;3968895
USA;MDE;6;54;1020573
USA;MDE;34995;945365;1780254647
USA;MDE;751037;539883;10146885032
USA;MDE;69252;642951;12120845
USA;MDE;77528;822528;1552823677
USA;MDE;178883;291486;5478362777
USA;MDE;115303;239386;4512354284
USA;MDE;420;105;1988763
USA;MDE;68587;135447;2553135317
USA;MDE;38420;54796;1031885394
USA;MDE;10485;27707;522453895
USA;MDE;520;1404;26592602
USA;MDE;455352;8396542;15827231836
USA;MDE;204677;4167334;7838380194
USA;MDE;475;145316;2739962243
USA;MDE;197;1325374;2499019185
USA;MDE;6966;2640;49656024
USA;MDE;189232;2140764;4036973389
USA;MDE;25530;540592;1018707783
USA;MDE;86456;1199444;2265953622
USA;MDE;428319;4011554;7545372033
USA;MDE;4770;52936;99700722
USA;MDE;36050;732183;138127788
USA;MDE;3840;4224;80005094
USA;MDE;9450;1502;283167758
USA;MDE;8490;183163;344972857
USA;MDE;9640;2648;498997064
USA;MDE;2040;261;49307337
USA;MDE;97587;202302;3805118549
USA;MDE;660;11161;2102085
USA;MDE;30700;91116;1720092582
USA;MDE;6750;7968;150194352
USA;MDE;53100;790442;1490133354
USA;MDE;1540;278;52387154
USA;MDE;2755;5355;100722731
USA;MDE;51130;874435;1654225827
USA;MDE;2747;5745;108323124
USA;MDE;650;2496;46921805
USA;MDE;2750;672;126327936
USA;MDE;451000;8383107;15806515912
USA;MDE;1163;462;86898042
USA;MDE;180;234;44013294
